id,user_id,title,abstract,processed,created_at
50,50,Visualisasi Data Interaktif berbasis Reinforcement Learning pada Sistem Akademik,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan visualisasi data interaktif berbasis reinforcement learning pada sistem akademik guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,0,2023-01-08 00:00:00
51,40,Analisis Big Data dengan Pendekatan Deep Learning pada Data Industri,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan analisis big data dengan pendekatan deep learning pada data industri guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2023-11-14 00:00:00
52,24,Analisis Big Data berbasis Model LSTM pada E-commerce,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan analisis big data berbasis model lstm pada e-commerce guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2023-11-12 00:00:00
53,23,Analisis Big Data berbasis TF-IDF dan Cosine Similarity untuk Optimalisasi Energi,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan analisis big data berbasis tf-idf dan cosine similarity untuk optimalisasi energi guna meningkatkan efisiensi dan akurasi hasil analisis. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,1,2022-08-04 00:00:00
54,2,Analisis Big Data berbasis Reinforcement Learning untuk Optimalisasi Energi,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan analisis big data berbasis reinforcement learning untuk optimalisasi energi guna meningkatkan efisiensi dan akurasi hasil analisis.,0,2023-06-08 00:00:00
55,5,Prediksi Harga Saham berbasis TF-IDF dan Cosine Similarity pada Sektor Keuangan,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan prediksi harga saham berbasis tf-idf dan cosine similarity pada sektor keuangan guna meningkatkan efisiensi dan akurasi hasil analisis.,0,2023-11-20 00:00:00
56,42,Klasifikasi Citra Medis menggunakan Support Vector Machine pada Sistem Akademik,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan klasifikasi citra medis menggunakan support vector machine pada sistem akademik guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,1,2023-09-18 00:00:00
57,30,Pengolahan Bahasa Alami dengan Pendekatan Deep Learning untuk Analisis Data Mahasiswa,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan pengolahan bahasa alami dengan pendekatan deep learning untuk analisis data mahasiswa guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2023-02-14 00:00:00
58,24,Prediksi Konsumsi Energi berbasis TF-IDF dan Cosine Similarity untuk Prediksi Cuaca,Penelitian ini bertujuan untuk mengembangkan prediksi konsumsi energi berbasis tf-idf dan cosine similarity untuk prediksi cuaca guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2022-02-21 00:00:00
59,3,Sistem Informasi Akademik menggunakan Support Vector Machine pada Sektor Keuangan,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan sistem informasi akademik menggunakan support vector machine pada sektor keuangan guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2023-09-20 00:00:00
60,2,Pengolahan Bahasa Alami dengan Framework TensorFlow pada E-commerce,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan pengolahan bahasa alami dengan framework tensorflow pada e-commerce guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2022-09-11 00:00:00
61,46,Pengolahan Bahasa Alami dengan Metode Clustering K-Means dalam Pengambilan Keputusan,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan pengolahan bahasa alami dengan metode clustering k-means dalam pengambilan keputusan guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2022-03-21 00:00:00
62,23,Analisis Data Cuaca dengan Metode Clustering K-Means pada Sistem Akademik,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan analisis data cuaca dengan metode clustering k-means pada sistem akademik guna meningkatkan efisiensi dan akurasi hasil analisis.,0,2022-06-04 00:00:00
63,10,Prediksi Konsumsi Energi dengan Teknik Regresi Linear dalam Dunia Pendidikan,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan prediksi konsumsi energi dengan teknik regresi linear dalam dunia pendidikan guna meningkatkan efisiensi dan akurasi hasil analisis. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2023-07-10 00:00:00
64,20,Prediksi Harga Saham dengan Teknik Regresi Linear untuk Prediksi Cuaca,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan prediksi harga saham dengan teknik regresi linear untuk prediksi cuaca guna meningkatkan efisiensi dan akurasi hasil analisis.,1,2023-05-04 00:00:00
65,5,Penerapan Machine Learning berbasis Model LSTM untuk Analisis Pasar,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan penerapan machine learning berbasis model lstm untuk analisis pasar guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,0,2022-10-07 00:00:00
66,43,Analisis Big Data menggunakan Pendekatan Naive Bayes untuk Prediksi Cuaca,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan analisis big data menggunakan pendekatan naive bayes untuk prediksi cuaca guna meningkatkan efisiensi dan akurasi hasil analisis.,1,2022-05-11 00:00:00
67,14,Deteksi Plagiarisme dengan Framework TensorFlow untuk Prediksi Cuaca,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan deteksi plagiarisme dengan framework tensorflow untuk prediksi cuaca guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2022-05-19 00:00:00
68,16,Pengolahan Bahasa Alami menggunakan Pendekatan Naive Bayes dalam Dunia Pendidikan,Penelitian ini bertujuan untuk mengembangkan pengolahan bahasa alami menggunakan pendekatan naive bayes dalam dunia pendidikan guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,0,2023-04-11 00:00:00
69,38,Deteksi Kecurangan Transaksi berbasis Model LSTM pada E-commerce,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan deteksi kecurangan transaksi berbasis model lstm pada e-commerce guna meningkatkan efisiensi dan akurasi hasil analisis.,1,2022-01-20 00:00:00
70,15,Analisis Data Cuaca dengan Framework TensorFlow untuk Prediksi Cuaca,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan analisis data cuaca dengan framework tensorflow untuk prediksi cuaca guna meningkatkan efisiensi dan akurasi hasil analisis. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,0,2022-09-11 00:00:00
71,26,Prediksi Konsumsi Energi menggunakan Algoritma Random Forest untuk Optimalisasi Energi,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan prediksi konsumsi energi menggunakan algoritma random forest untuk optimalisasi energi guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,0,2023-08-01 00:00:00
72,47,Prediksi Konsumsi Energi menggunakan Pendekatan Naive Bayes untuk Analisis Pasar,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan prediksi konsumsi energi menggunakan pendekatan naive bayes untuk analisis pasar guna meningkatkan efisiensi dan akurasi hasil analisis. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2022-04-21 00:00:00
73,50,Deteksi Plagiarisme menggunakan Algoritma Random Forest untuk Analisis Pasar,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan deteksi plagiarisme menggunakan algoritma random forest untuk analisis pasar guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,0,2022-04-15 00:00:00
74,46,Analisis Data Cuaca dengan Metode Clustering K-Means untuk Optimalisasi Energi,Penelitian ini bertujuan untuk mengembangkan analisis data cuaca dengan metode clustering k-means untuk optimalisasi energi guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2023-11-09 00:00:00
75,45,Deteksi Kecurangan Transaksi dengan Pendekatan Deep Learning dalam Pengambilan Keputusan,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan deteksi kecurangan transaksi dengan pendekatan deep learning dalam pengambilan keputusan guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,0,2023-03-20 00:00:00
76,37,Deteksi Kecurangan Transaksi menggunakan Pendekatan Naive Bayes dalam Dunia Pendidikan,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan deteksi kecurangan transaksi menggunakan pendekatan naive bayes dalam dunia pendidikan guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2023-03-23 00:00:00
77,39,Pengolahan Bahasa Alami berbasis Reinforcement Learning untuk Analisis Pasar,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan pengolahan bahasa alami berbasis reinforcement learning untuk analisis pasar guna meningkatkan efisiensi dan akurasi hasil analisis. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2022-09-07 00:00:00
78,7,Sistem Cerdas Rekomendasi Dosen menggunakan Pendekatan Naive Bayes untuk Optimalisasi Energi,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan sistem cerdas rekomendasi dosen menggunakan pendekatan naive bayes untuk optimalisasi energi guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2022-07-06 00:00:00
79,10,Prediksi Harga Saham menggunakan Support Vector Machine pada Data Industri,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan prediksi harga saham menggunakan support vector machine pada data industri guna meningkatkan efisiensi dan akurasi hasil analisis.,0,2023-06-14 00:00:00
80,11,Prediksi Konsumsi Energi dengan Pendekatan Deep Learning pada Sistem Akademik,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan prediksi konsumsi energi dengan pendekatan deep learning pada sistem akademik guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2023-04-04 00:00:00
81,31,Sistem Cerdas Rekomendasi Dosen menggunakan Algoritma Random Forest pada Sektor Keuangan,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan sistem cerdas rekomendasi dosen menggunakan algoritma random forest pada sektor keuangan guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,1,2023-11-11 00:00:00
82,7,Deteksi Plagiarisme berbasis Model LSTM untuk Analisis Data Mahasiswa,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan deteksi plagiarisme berbasis model lstm untuk analisis data mahasiswa guna meningkatkan efisiensi dan akurasi hasil analisis.,1,2022-10-05 00:00:00
83,12,Klasifikasi Citra Medis dengan Metode Clustering K-Means pada Sistem Akademik,Penelitian ini bertujuan untuk mengembangkan klasifikasi citra medis dengan metode clustering k-means pada sistem akademik guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,0,2023-07-03 00:00:00
84,18,Sistem Cerdas Rekomendasi Dosen berbasis TF-IDF dan Cosine Similarity pada Sistem Akademik,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan sistem cerdas rekomendasi dosen berbasis tf-idf dan cosine similarity pada sistem akademik guna meningkatkan efisiensi dan akurasi hasil analisis.,1,2022-04-13 00:00:00
85,17,Pengolahan Bahasa Alami menggunakan Support Vector Machine untuk Analisis Pasar,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan pengolahan bahasa alami menggunakan support vector machine untuk analisis pasar guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,0,2023-07-01 00:00:00
86,44,Sistem Rekomendasi dengan Metode Clustering K-Means untuk Prediksi Cuaca,Penelitian ini bertujuan untuk mengembangkan sistem rekomendasi dengan metode clustering k-means untuk prediksi cuaca guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,1,2022-04-16 00:00:00
87,24,Pengolahan Bahasa Alami menggunakan Algoritma Random Forest untuk Optimalisasi Energi,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan pengolahan bahasa alami menggunakan algoritma random forest untuk optimalisasi energi guna meningkatkan efisiensi dan akurasi hasil analisis.,1,2022-07-08 00:00:00
88,6,Penerapan Machine Learning dengan Metode Clustering K-Means untuk Analisis Data Mahasiswa,Penelitian ini bertujuan untuk mengembangkan penerapan machine learning dengan metode clustering k-means untuk analisis data mahasiswa guna meningkatkan efisiensi dan akurasi hasil analisis. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,0,2023-08-14 00:00:00
89,32,Optimasi Jaringan Sensor menggunakan Algoritma Random Forest dalam Dunia Pendidikan,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan optimasi jaringan sensor menggunakan algoritma random forest dalam dunia pendidikan guna meningkatkan efisiensi dan akurasi hasil analisis.,0,2022-05-02 00:00:00
90,27,Sistem Informasi Akademik dengan Teknik Regresi Linear untuk Optimalisasi Energi,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan sistem informasi akademik dengan teknik regresi linear untuk optimalisasi energi guna meningkatkan efisiensi dan akurasi hasil analisis.,1,2022-11-01 00:00:00
91,28,Pengolahan Bahasa Alami berbasis Reinforcement Learning pada E-commerce,Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan pengolahan bahasa alami berbasis reinforcement learning pada e-commerce guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,0,2023-10-03 00:00:00
92,45,Prediksi Konsumsi Energi dengan Metode Clustering K-Means pada Sektor Keuangan,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan prediksi konsumsi energi dengan metode clustering k-means pada sektor keuangan guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,0,2022-01-03 00:00:00
93,40,Analisis Big Data menggunakan Pendekatan Naive Bayes untuk Optimalisasi Energi,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan analisis big data menggunakan pendekatan naive bayes untuk optimalisasi energi guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2022-10-17 00:00:00
94,39,Analisis Data Cuaca menggunakan Pendekatan Naive Bayes pada Sektor Keuangan,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan analisis data cuaca menggunakan pendekatan naive bayes pada sektor keuangan guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,0,2023-07-12 00:00:00
95,5,Prediksi Konsumsi Energi berbasis TF-IDF dan Cosine Similarity untuk Analisis Pasar,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Penelitian ini bertujuan untuk mengembangkan prediksi konsumsi energi berbasis tf-idf dan cosine similarity untuk analisis pasar guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,1,2023-09-02 00:00:00
96,34,Analisis Data Cuaca berbasis Reinforcement Learning untuk Analisis Pasar,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan analisis data cuaca berbasis reinforcement learning untuk analisis pasar guna meningkatkan efisiensi dan akurasi hasil analisis. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional.,1,2022-10-06 00:00:00
97,51,Sistem Informasi Akademik dengan Framework TensorFlow untuk Analisis Data Mahasiswa,Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science. Penelitian ini bertujuan untuk mengembangkan sistem informasi akademik dengan framework tensorflow untuk analisis data mahasiswa guna meningkatkan efisiensi dan akurasi hasil analisis. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen.,1,2023-09-11 00:00:00
98,29,Klasifikasi Citra Medis menggunakan Algoritma Random Forest pada Sektor Keuangan,Metode yang digunakan pada penelitian ini berfokus pada pemrosesan data yang kompleks dan heterogen. Hasil yang diperoleh menunjukkan bahwa pendekatan ini mampu memberikan hasil yang lebih baik dibandingkan metode konvensional. Penelitian ini bertujuan untuk mengembangkan klasifikasi citra medis menggunakan algoritma random forest pada sektor keuangan guna meningkatkan efisiensi dan akurasi hasil analisis. Penelitian ini diharapkan dapat memberikan kontribusi nyata dalam bidang teknologi informasi dan data science.,0,2022-06-29 00:00:00
